FECHA_LOCAL,ROUTE_OWN,VUELO,ORIGEN,DESTINO,TIPO_FLT1,TIPO_OPS,FLOTA,TIPO DE FLOTA,DEMORA_DEP,DEMORA_ARR,CIUDAD DESTINO,FECHA
2022-01-12,AV,249,BOG,GRU,PAX,Internacional,A319,NB,0,-21,SAO PAULO,2022-01-12
2022-01-12,AV,217,BOG,EZE,PAX,Internacional,A320,NB,-2,17,BUENOS AIRES,2022-01-12
2022-01-12,AV,8468,BOG,PEI,PAX,Domestico,A320,NB,0,13,PEREIRA,2022-01-12
2022-01-12,EX,4885,BOG,NVA,PAX,Domestico,A320,NB,23,33,NEIVA,2022-01-12
2022-01-12,AV,225,BOG,GIG,PAX,Internacional,A319,NB,0,20,RIO DE JANEIRO,2022-01-12
2022-01-12,AV,9324,BOG,BOG,AIRTURN,Domestico,A320,NB,1,46,BOGOTA,2022-01-12
2022-01-12,AV,26,BOG,MAD,PAX,Internacional,B788,WB,24,0,MADRID,2022-01-12
2022-01-12,AV,241,BOG,SCL,PAX,Internacional,A319,NB,22,11,SANTIAGO,2022-01-12
2022-01-12,AV,9207,BOG,CLO,PAX,Domestico,A320,NB,-2,3,CALI,2022-01-12
2022-01-12,AV,9798,BOG,CTG,PAX,Domestico,A320,NB,3,-2,CARTAGENA,2022-01-12
2022-01-12,AV,8508,BOG,MTR,PAX,Domestico,A320,NB,19,15,MONTERIA,2022-01-12
2022-01-12,AV,9528,BOG,BAQ,PAX,Domestico,A320,NB,45,33,BARRANQUILLA,2022-01-12
2022-01-12,AV,9223,BOG,CLO,PAX,Domestico,A320,NB,-2,-16,CALI,2022-01-12
2022-01-12,AV,9774,BOG,SMR,PAX,Domestico,A320,NB,-6,-13,SANTA MARTA,2022-01-12
2022-01-12,AV,9326,BOG,MDE,PAX,Domestico,A320,NB,-10,-25,MEDELLIN,2022-01-12
2022-01-12,AV,9780,BOG,ADZ,PAX,Domestico,A320,NB,0,-22,SAN ANDRES ISLAND,2022-01-12
2022-01-12,AV,9526,BOG,BAQ,PAX,Domestico,A319,NB,-8,-5,BARRANQUILLA,2022-01-12
2022-01-12,AV,8576,BOG,VUP,PAX,Domestico,A320,NB,54,48,VALLEDUPAR,2022-01-12
2022-01-12,AV,9417,BOG,PEI,PAX,Domestico,A320,NB,46,37,PEREIRA,2022-01-12
2022-01-12,AV,9843,BOG,MDE,PAX,Domestico,A320,NB,-8,-19,MEDELLIN,2022-01-12
2022-01-12,AV,9752,BOG,CTG,CANCEL,Domestico,A320,NB,0,0,CARTAGENA,2022-01-12
2022-01-12,AV,8463,BOG,CLO,CANCEL,Domestico,A320,NB,0,0,CALI,2022-01-12
2022-01-12,AV,9328,BOG,MDE,PAX,Domestico,A320,NB,-12,-14,MEDELLIN,2022-01-12
2022-01-12,AV,34,BOG,MEX,PAX,Internacional,A320,NB,-8,4,MEXICO CITY,2022-01-12
2022-01-12,AV,9546,BOG,CTG,PAX,Domestico,A320,NB,3,18,CARTAGENA,2022-01-12
2022-01-12,AV,5054,BOG,MDE,EXTRA,Domestico,A320,NB,156,138,MEDELLIN,2022-01-12
2022-01-12,AV,9452,BOG,CUC,PAX,Domestico,A320,NB,21,27,CUCUTA,2022-01-12
2022-01-12,AV,8486,BOG,SMR,PAX,Domestico,A319,NB,0,16,SANTA MARTA,2022-01-12
2022-01-12,AV,9474,BOG,BGA,PAX,Domestico,A320,NB,-2,1,BUCARAMANGA,2022-01-12
2022-01-12,AV,9512,BOG,BAQ,PAX,Domestico,A320,NB,-6,0,BARRANQUILLA,2022-01-12
2022-01-12,AV,9831,BOG,PEI,PAX,Domestico,A320,NB,16,2,PEREIRA,2022-01-12
2022-01-12,AV,8548,BOG,CTG,PAX,Domestico,A320,NB,-5,3,CARTAGENA,2022-01-12
2022-01-12,AV,8460,BOG,VUP,PAX,Domestico,A320,NB,0,9,VALLEDUPAR,2022-01-12
2022-01-12,AV,8552,BOG,CTG,PAX,Domestico,A320,NB,-11,-12,CARTAGENA,2022-01-12
2022-01-12,AV,9330,BOG,MDE,PAX,Domestico,A320,NB,22,20,MEDELLIN,2022-01-12
2022-01-12,AV,8536,BOG,MDE,PAX,Domestico,A320,NB,-2,-7,MEDELLIN,2022-01-12
2022-01-12,AV,9215,BOG,CLO,PAX,Domestico,A320,NB,42,33,CALI,2022-01-12
2022-01-12,AV,9762,BOG,SMR,PAX,Domestico,A320,NB,-2,-13,SANTA MARTA,2022-01-12
2022-01-12,AV,8568,BOG,BGA,PAX,Domestico,A320,NB,23,13,BUCARAMANGA,2022-01-12
2022-01-12,AV,9428,BOG,CUC,PAX,Domestico,A320,NB,-7,-13,CUCUTA,2022-01-12
2022-01-12,AV,8505,BOG,PEI,PAX,Domestico,A320,NB,1,-4,PEREIRA,2022-01-12
2022-01-12,AV,9217,BOG,CLO,PAX,Domestico,A320,NB,22,13,CALI,2022-01-12
2022-01-12,AV,9532,BOG,BAQ,PAX,Domestico,A320,NB,10,12,BARRANQUILLA,2022-01-12
2022-01-12,AV,246,BOG,IAD,PAX,Internacional,A319,NB,-4,1,WASHINGTON,2022-01-12
2022-01-12,AV,87,BOG,EZE,PAX,Internacional,A320,NB,0,-11,BUENOS AIRES,2022-01-12
2022-01-12,AV,97,BOG,SCL,PAX,Internacional,A319,NB,-9,-24,SANTIAGO,2022-01-12
2022-01-12,AV,9219,BOG,CLO,PAX,Domestico,A320,NB,30,16,CALI,2022-01-12
2022-01-12,AV,9558,BOG,MDE,PAX,Domestico,A320,NB,28,17,MEDELLIN,2022-01-12
2022-01-12,AV,8550,BOG,CTG,PAX,Domestico,A320,NB,17,10,CARTAGENA,2022-01-12
2022-01-12,AV,9466,BOG,BGA,PAX,Domestico,A320,NB,0,-9,BUCARAMANGA,2022-01-12
2022-01-12,AV,85,BOG,GRU,PAX,Internacional,A320,NB,7,-38,SAO PAULO,2022-01-12
2022-01-12,AV,9524,BOG,BAQ,PAX,Domestico,A320,NB,-2,-6,BARRANQUILLA,2022-01-12
2022-01-12,AV,9845,BOG,AXM,PAX,Domestico,A320,NB,25,21,ARMENIA,2022-01-12
2022-01-12,AV,9754,BOG,CTG,PAX,Domestico,A320,NB,-17,-26,CARTAGENA,2022-01-12
2022-01-12,AV,9817,BOG,PEI,PAX,Domestico,A320,NB,-1,-8,PEREIRA,2022-01-12
2022-01-12,AV,9221,BOG,CLO,PAX,Domestico,A320,NB,-1,-6,CALI,2022-01-12
2022-01-12,AV,9338,BOG,MDE,PAX,Domestico,A320,NB,-4,0,MEDELLIN,2022-01-12
2022-01-12,2K,8377,BOG,UIO,PAX,Internacional,A320,NB,-8,-14,QUITO,2022-01-12
2022-01-12,AV,20,BOG,JFK,PAX,Internacional,A319,NB,-8,-26,NEW YORK,2022-01-12
2022-01-12,AV,123,BOG,GYE,PAX,Internacional,A320,NB,-2,-13,GUAYAQUIL,2022-01-12
2022-01-12,AV,8,BOG,MIA,PAX,Internacional,A320,NB,-4,-6,MIAMI,2022-01-12
2022-01-12,AV,46,BOG,MAD,PAX,Internacional,A330,WB,-6,-51,MADRID,2022-01-12
2022-01-12,AV,9756,BOG,CTG,PAX,Domestico,A320,NB,8,13,CARTAGENA,2022-01-12
2022-01-12,AV,8404,BOG,MDE,PAX,Domestico,A319,NB,11,6,MEDELLIN,2022-01-12
2022-01-13,AV,4904,BOG,CTG,TRASLADO,Domestico,A320,NB,1,-5,CARTAGENA,2022-01-13
2022-01-13,TA,366,BOG,SAL,PAX,Internacional,A320,NB,-3,-9,SAN SALVADOR,2022-01-13
2022-01-13,AV,8434,BOG,MDE,PAX,Domestico,A320,NB,-4,18,MEDELLIN,2022-01-13
2022-01-13,AV,8409,BOG,CLO,PAX,Domestico,A320,NB,-2,14,CALI,2022-01-13
2022-01-13,EX,4859,BOG,NVA,PAX,Domestico,AT72,Turbo,-2,-10,NEIVA,2022-01-13
2022-01-13,AV,8586,BOG,EJA,CANCEL,Domestico,A320,NB,0,0,BARRANCABERMEJA,2022-01-13
2022-01-13,AV,9291,BOG,AXM,CANCEL,Domestico,A320,NB,0,0,ARMENIA,2022-01-13
2022-01-13,AV,8411,BOG,CLO,PAX,Domestico,A320,NB,-2,-5,CALI,2022-01-13
2022-01-13,AV,8506,BOG,MTR,PAX,Domestico,A320,NB,-1,2,MONTERIA,2022-01-13
2022-01-13,AV,9536,BOG,BAQ,CANCEL,Domestico,A320,NB,0,0,BARRANQUILLA,2022-01-13
2022-01-13,AV,9358,BOG,MDE,CANCEL,Domestico,A320,NB,0,0,MEDELLIN,2022-01-13
2022-01-13,AV,9805,BOG,PEI,PAX,Domestico,A319,NB,-3,12,PEREIRA,2022-01-13
2022-01-13,AV,9540,BOG,CTG,PAX,Domestico,A320,NB,-9,-15,CARTAGENA,2022-01-13
2022-01-13,AV,8596,BOG,VUP,PAX,Domestico,A320,NB,-8,-19,VALLEDUPAR,2022-01-13
2022-01-13,EX,4850,BOG,MZL,PAX,Domestico,AT72,Turbo,-4,-4,MANIZALES,2022-01-13
2022-01-13,EX,4891,BOG,VVC,PAX,Domestico,AT72,Turbo,-7,-10,VILLAVICENCIO,2022-01-13
2022-01-13,AV,8450,BOG,MDE,PAX,Domestico,A320,NB,-5,30,MEDELLIN,2022-01-13
2022-01-13,AV,8572,BOG,BGA,PAX,Domestico,A320,NB,43,37,BUCARAMANGA,2022-01-13
2022-01-13,AV,9545,BOG,CLO,PAX,Domestico,A320,NB,-2,-13,CALI,2022-01-13
2022-01-13,AV,210,BOG,JFK,PAX,Internacional,A320,NB,-7,-30,NEW YORK,2022-01-13
2022-01-13,AV,9320,BOG,CUC,PAX,Domestico,A320,NB,-1,-6,CUCUTA,2022-01-13
2022-01-13,AV,8484,BOG,SMR,PAX,Domestico,A320,NB,0,-3,SANTA MARTA,2022-01-13
2022-01-13,2K,8385,BOG,GYE,PAX,Internacional,A320,NB,-3,-6,GUAYAQUIL,2022-01-13
2022-01-13,AV,8407,BOG,PEI,PAX,Domestico,A320,NB,-1,-6,PEREIRA,2022-01-13
2022-01-13,AV,9460,BOG,BGA,PAX,Domestico,A320,NB,12,13,BUCARAMANGA,2022-01-13
2022-01-13,AV,128,BOG,PUJ,PAX,Internacional,A319,NB,-3,-24,PUNTA CANA,2022-01-13
2022-01-13,AV,51,BOG,UIO,CANCEL,Internacional,A320,NB,0,0,QUITO,2022-01-13
2022-01-13,AV,78,BOG,CUR,PAX,Internacional,A319,NB,-10,-25,CURACAO,2022-01-13
2022-01-13,AV,242,BOG,AUA,PAX,Internacional,A319,NB,6,-1,ARUBA,2022-01-13
2022-01-13,AV,8462,BOG,BAQ,PAX,Domestico,A320,NB,-4,-9,BARRANQUILLA,2022-01-13
2022-01-13,AV,256,BOG,CUN,PAX,Internacional,A320,NB,3,11,CANCUN,2022-01-13
2022-01-13,AV,9794,BOG,MTR,PAX,Domestico,A320,NB,0,-7,MONTERIA,2022-01-13
2022-01-13,AV,9710,BOG,BGA,PAX,Domestico,A320,NB,-9,-11,BUCARAMANGA,2022-01-13
2022-01-13,AV,8556,BOG,CTG,PAX,Domestico,A320,NB,12,5,CARTAGENA,2022-01-13
2022-01-13,AV,28,BOG,MCO,PAX,Internacional,A320,NB,-8,-21,ORLANDO,2022-01-13
2022-01-13,AV,9257,BOG,MDE,PAX,Domestico,A320,NB,0,-7,MEDELLIN,2022-01-13
2022-01-13,AV,36,BOG,FLL,PAX,Internacional,A319,NB,-4,-9,FORT LAUDERDALE,2022-01-13
2022-01-13,EX,4893,BOG,EYP,PAX,Domestico,A320,NB,-10,-16,EL YOPAL,2022-01-13
2022-01-13,AV,6,BOG,MIA,PAX,Internacional,B788,WB,12,29,MIAMI,2022-01-13
2022-01-13,AV,72,BOG,MEX,PAX,Internacional,B788,WB,-1,-5,MEXICO CITY,2022-01-13
2022-01-13,AV,8583,BOG,PSO,PAX,Domestico,A320,NB,109,101,PASTO,2022-01-13
2022-01-13,AV,9542,BOG,CTG,PAX,Domestico,A320,NB,-8,-20,CARTAGENA,2022-01-13
2022-01-13,AV,194,BOG,SJO,PAX,Internacional,A320,NB,44,55,SAN JOSE,2022-01-13
2022-01-13,AV,8574,BOG,BAQ,PAX,Domestico,A320,NB,-8,-15,BARRANQUILLA,2022-01-13
2022-01-13,EX,4829,BOG,CZU,PAX,Domestico,AT72,Turbo,-1,-3,COROZAL,2022-01-13
2022-01-13,AV,9714,BOG,SMR,PAX,Domestico,A320,NB,-10,-7,SANTA MARTA,2022-01-13
2022-01-13,EX,4845,BOG,IBE,CANCEL,Domestico,A320,NB,0,0,IBAGUE,2022-01-13
2022-01-13,AV,9304,BOG,MDE,PAX,Domestico,A320,NB,32,24,MEDELLIN,2022-01-13
2022-01-13,AV,9486,BOG,LET,PAX,Domestico,A320,NB,-2,-10,LETICIA,2022-01-13
2022-01-13,AV,8465,BOG,CLO,CANCEL,Domestico,A320,NB,0,0,CALI,2022-01-13
2022-01-13,AV,8560,BOG,ADZ,PAX,Domestico,A320,NB,39,36,SAN ANDRES ISLAND,2022-01-13
2022-01-13,AV,9401,BOG,PSO,PAX,Domestico,A319,NB,-3,5,PASTO,2022-01-13
2022-01-13,AV,8511,BOG,PEI,CANCEL,Domestico,A320,NB,0,0,PEREIRA,2022-01-13
2022-01-13,AV,9724,BOG,CUC,PAX,Domestico,A320,NB,0,-3,CUCUTA,2022-01-13
2022-01-13,AV,9308,BOG,MDE,PAX,Domestico,A320,NB,-2,-1,MEDELLIN,2022-01-13
2022-01-13,EX,4807,BOG,FLA,PAX,Domestico,AT72,Turbo,13,19,FLORENCIA,2022-01-13
2022-01-13,EX,4879,BOG,PPN,PAX,Domestico,AT72,Turbo,-2,6,POPAYAN,2022-01-13
2022-01-13,AV,8424,BOG,BAQ,PAX,Domestico,A320,NB,-1,-4,BARRANQUILLA,2022-01-13
2022-01-13,AV,8523,BOG,CLO,PAX,Domestico,A320,NB,-8,-5,CALI,2022-01-13
2022-01-13,AV,9786,BOG,SMR,PAX,Domestico,A320,NB,-4,-14,SANTA MARTA,2022-01-13
2022-01-13,AV,9310,BOG,MDE,PAX,Domestico,A320,NB,-3,-13,MEDELLIN,2022-01-13
2022-01-13,AV,9832,BOG,MTR,PAX,Domestico,A320,NB,-3,-11,MONTERIA,2022-01-13
2022-01-13,AV,8590,BOG,RCH,PAX,Domestico,A320,NB,6,0,RIOHACHA,2022-01-13
2022-01-13,AV,9548,BOG,CTG,PAX,Domestico,A320,NB,0,-7,CARTAGENA,2022-01-13
2022-01-13,AV,9778,BOG,ADZ,PAX,Domestico,A320,NB,-9,-18,SAN ANDRES ISLAND,2022-01-13
2022-01-13,AV,8585,BOG,BOG,RETURN,Domestico,A320,NB,17,-25,BOGOTA,2022-01-13
2022-01-13,AV,9312,BOG,MDE,CANCEL,Domestico,A320,NB,0,0,MEDELLIN,2022-01-13
2022-01-13,AV,8578,BOG,BGA,PAX,Domestico,A320,NB,-1,-4,BUCARAMANGA,2022-01-13
2022-01-13,AV,9227,BOG,CLO,PAX,Domestico,A320,NB,-4,-9,CALI,2022-01-13
2022-01-13,AV,9764,BOG,SMR,PAX,Domestico,A320,NB,0,-6,SANTA MARTA,2022-01-13
2022-01-13,AV,9316,BOG,MDE,PAX,Domestico,A320,NB,-6,-12,MEDELLIN,2022-01-13
2022-01-13,AV,9454,BOG,CUC,CANCEL,Domestico,A320,NB,0,0,CUCUTA,2022-01-13
2022-01-13,AV,9538,BOG,BAQ,PAX,Domestico,A320,NB,5,33,BARRANQUILLA,2022-01-13
2022-01-13,AV,8585,BOG,PSO,PAX,Domestico,A320,NB,92,79,PASTO,2022-01-13
2022-01-13,AV,8476,BOG,MTR,CANCEL,Domestico,A320,NB,0,0,MONTERIA,2022-01-13
2022-01-13,AV,8515,BOG,PEI,PAX,Domestico,A320,NB,-3,-14,PEREIRA,2022-01-13
2022-01-13,AV,258,BOG,SJU,PAX,Internacional,A320,NB,-3,-18,SAN JUAN,2022-01-13
2022-01-13,AV,9201,BOG,CLO,PAX,Domestico,A320,NB,0,-14,CALI,2022-01-13
2022-01-13,AV,244,BOG,JFK,PAX,Internacional,A320,NB,-2,-12,NEW YORK,2022-01-13
2022-01-13,AV,9340,BOG,MDE,PAX,Domestico,A320,NB,0,0,MEDELLIN,2022-01-13
2022-01-13,AV,9725,BOG,AXM,PAX,Domestico,A320,NB,-5,-8,ARMENIA,2022-01-13
2022-01-13,AV,252,BOG,PUJ,PAX,Internacional,A320,NB,-3,-19,PUNTA CANA,2022-01-13
2022-01-13,AV,250,BOG,SDQ,PAX,Internacional,A319,NB,-6,7,SANTO DOMINGO,2022-01-13
2022-01-13,AV,9410,BOG,VUP,PAX,Domestico,A320,NB,0,6,VALLEDUPAR,2022-01-13
2022-01-13,AV,4,BOG,MIA,PAX,Internacional,A320,NB,25,14,MIAMI,2022-01-13
2022-01-13,AV,264,BOG,CUN,PAX,Internacional,A320,NB,-7,-13,CANCUN,2022-01-13
2022-01-13,AV,84,BOG,LAX,PAX,Internacional,A330,WB,-1,-13,LOS ANGELES,2022-01-13
2022-01-13,AV,8558,BOG,CTG,PAX,Domestico,A320,NB,-2,-11,CARTAGENA,2022-01-13
2022-01-13,AV,9472,BOG,BGA,PAX,Domestico,A320,NB,-6,-12,BUCARAMANGA,2022-01-13
2022-01-13,AV,9776,BOG,ADZ,PAX,Domestico,A320,NB,1,-5,SAN ANDRES ISLAND,2022-01-13
2022-01-13,AV,25,BOG,LIM,PAX,Internacional,A319,NB,0,24,LIMA,2022-01-13
2022-01-13,AV,22,BOG,MEX,PAX,Internacional,A320,NB,1,12,MEXICO CITY,2022-01-13
2022-01-13,AV,9318,BOG,MDE,CANCEL,Domestico,A320,NB,0,0,MEDELLIN,2022-01-13
2022-01-13,AV,9488,BOG,BAQ,PAX,Domestico,A320,NB,2,-4,BARRANQUILLA,2022-01-13
2022-01-13,EX,4852,BOG,MZL,PAX,Domestico,AT72,Turbo,19,8,MANIZALES,2022-01-13
2022-01-13,EX,4818,BOG,EJA,PAX,Domestico,AT72,Turbo,27,36,BARRANCABERMEJA,2022-01-13
2022-01-13,AV,9720,BOG,SMR,PAX,Domestico,A320,NB,-4,-8,SANTA MARTA,2022-01-13
2022-01-13,AV,196,BOG,SJO,PAX,Internacional,A319,NB,0,10,SAN JOSE,2022-01-13
2022-01-13,AV,8428,BOG,RCH,PAX,Domestico,A320,NB,-5,-9,RIOHACHA,2022-01-13
2022-01-13,AV,9446,BOG,CUC,PAX,Domestico,A320,NB,10,11,CUCUTA,2022-01-13
2022-01-13,AV,18,BOG,BCN,PAX,Internacional,B788,WB,3,-24,BARCELONA,2022-01-13
2022-01-13,2K,8383,BOG,GYE,PAX,Internacional,A320,NB,0,2,GUAYAQUIL,2022-01-13
2022-01-13,AV,60,BOG,PTY,PAX,Internacional,A320,NB,28,41,PANAMA CITY,2022-01-13
2022-01-13,AV,8597,BOG,BGA,PAX,Domestico,A320,NB,-4,-9,BUCARAMANGA,2022-01-13
2022-01-13,AV,249,BOG,GRU,PAX,Internacional,A319,NB,-9,-17,SAO PAULO,2022-01-13
2022-01-13,AV,9205,BOG,CLO,PAX,Domestico,A320,NB,0,30,CALI,2022-01-13
2022-01-13,AV,217,BOG,EZE,PAX,Internacional,A320,NB,-4,21,BUENOS AIRES,2022-01-13
2022-01-13,AV,8503,BOG,PEI,PAX,Domestico,A320,NB,38,65,PEREIRA,2022-01-13
2022-01-13,AV,9550,BOG,CTG,PAX,Domestico,A320,NB,19,15,CARTAGENA,2022-01-13
2022-01-13,AV,8468,BOG,PEI,PAX,Domestico,A320,NB,-1,27,PEREIRA,2022-01-13
2022-01-13,AV,26,BOG,MAD,PAX,Internacional,B788,WB,6,-12,MADRID,2022-01-13
2022-01-13,EX,4885,BOG,NVA,PAX,Domestico,A320,NB,52,62,NEIVA,2022-01-13
2022-01-13,EX,4849,BOG,IBE,PAX,Domestico,AT72,Turbo,-7,8,IBAGUE,2022-01-13
2022-01-13,AV,8576,BOG,VUP,PAX,Domestico,A320,NB,-1,8,VALLEDUPAR,2022-01-13
2022-01-13,AV,241,BOG,SCL,PAX,Internacional,A319,NB,42,55,SANTIAGO,2022-01-13
2022-01-13,AV,9324,BOG,MDE,PAX,Domestico,A320,NB,38,47,MEDELLIN,2022-01-13
2022-01-13,AV,8508,BOG,MTR,PAX,Domestico,A320,NB,24,33,MONTERIA,2022-01-13
2022-01-13,AV,9417,BOG,PEI,PAX,Domestico,A320,NB,-4,28,PEREIRA,2022-01-13
2022-01-13,AV,9528,BOG,BAQ,PAX,Domestico,A320,NB,46,48,BARRANQUILLA,2022-01-13
2022-01-13,AV,9223,BOG,CLO,CANCEL,Domestico,A320,NB,0,0,CALI,2022-01-13
2022-01-13,AV,9774,BOG,SMR,PAX,Domestico,A320,NB,0,-10,SANTA MARTA,2022-01-13
2022-01-13,AV,9326,BOG,MDE,CANCEL,Domestico,A320,NB,0,0,MEDELLIN,2022-01-13
2022-01-13,AV,9780,BOG,ADZ,PAX,Domestico,A320,NB,12,25,SAN ANDRES ISLAND,2022-01-13
2022-01-13,AV,9798,BOG,CTG,PAX,Domestico,A320,NB,71,54,CARTAGENA,2022-01-13
2022-01-13,AV,9207,BOG,CLO,PAX,Domestico,A320,NB,77,94,CALI,2022-01-13
2022-01-13,AV,9752,BOG,CTG,PAX,Domestico,A320,NB,0,1,CARTAGENA,2022-01-13
2022-01-13,AV,8463,BOG,CLO,CANCEL,Domestico,A320,NB,0,0,CALI,2022-01-13
2022-01-13,AV,9843,BOG,MDE,PAX,Domestico,A320,NB,19,30,MEDELLIN,2022-01-13
2022-01-13,AV,9328,BOG,MDE,PAX,Domestico,A320,NB,-4,1,MEDELLIN,2022-01-13
2022-01-13,AV,34,BOG,MEX,PAX,Internacional,A320,NB,-5,0,MEXICO CITY,2022-01-13
2022-01-13,AV,9526,BOG,BAQ,PAX,Domestico,A319,NB,60,59,BARRANQUILLA,2022-01-13
2022-01-13,AV,9831,BOG,PEI,PAX,Domestico,A320,NB,2,11,PEREIRA,2022-01-13
2022-01-13,AV,9546,BOG,CTG,PAX,Domestico,A320,NB,29,20,CARTAGENA,2022-01-13
2022-01-13,AV,9474,BOG,BGA,PAX,Domestico,A320,NB,5,8,BUCARAMANGA,2022-01-13
2022-01-13,AV,8486,BOG,SMR,PAX,Domestico,A320,NB,24,22,SANTA MARTA,2022-01-13
2022-01-13,AV,9452,BOG,CUC,PAX,Domestico,A320,NB,60,54,CUCUTA,2022-01-13
2022-01-13,AV,9512,BOG,BAQ,PAX,Domestico,A320,NB,14,10,BARRANQUILLA,2022-01-13
2022-01-13,AV,9215,BOG,CLO,PAX,Domestico,A320,NB,8,0,CALI,2022-01-13
2022-01-13,AV,8460,BOG,VUP,PAX,Domestico,A320,NB,0,8,VALLEDUPAR,2022-01-13
2022-01-13,AV,8552,BOG,CTG,PAX,Domestico,A320,NB,-2,-10,CARTAGENA,2022-01-13
2022-01-13,AV,8536,BOG,MDE,PAX,Domestico,A320,NB,-6,-14,MEDELLIN,2022-01-13
2022-01-13,AV,8548,BOG,CTG,PAX,Domestico,A320,NB,51,42,CARTAGENA,2022-01-13
2022-01-13,AV,9217,BOG,CLO,PAX,Domestico,A320,NB,4,-2,CALI,2022-01-13
2022-01-13,AV,9330,BOG,MDE,PAX,Domestico,A320,NB,65,56,MEDELLIN,2022-01-13
2022-01-13,AV,9762,BOG,SMR,PAX,Domestico,A320,NB,24,18,SANTA MARTA,2022-01-13
2022-01-13,AV,9532,BOG,BAQ,PAX,Domestico,A320,NB,-5,-12,BARRANQUILLA,2022-01-13
2022-01-13,AV,9219,BOG,CLO,PAX,Domestico,A320,NB,-3,-16,CALI,2022-01-13
2022-01-13,AV,8505,BOG,PEI,PAX,Domestico,A320,NB,41,29,PEREIRA,2022-01-13
2022-01-13,AV,87,BOG,EZE,PAX,Internacional,A320,NB,-3,-30,BUENOS AIRES,2022-01-13
2022-01-13,AV,9428,BOG,CUC,PAX,Domestico,A320,NB,43,29,CUCUTA,2022-01-13
2022-01-13,AV,8568,BOG,BGA,PAX,Domestico,A320,NB,85,94,BUCARAMANGA,2022-01-13
2022-01-13,AV,9558,BOG,MDE,PAX,Domestico,A320,NB,18,9,MEDELLIN,2022-01-13
2022-01-13,AV,239,BOG,LPB,PAX,Internacional,A319,NB,-4,-24,LA PAZ,2022-01-13
2022-01-13,AV,109,BOG,MVD,PAX,Internacional,A319,NB,-2,-23,MONTEVIDEO,2022-01-13
2022-01-13,AV,8550,BOG,CTG,PAX,Domestico,A320,NB,11,-2,CARTAGENA,2022-01-13
2022-01-13,AV,97,BOG,SCL,PAX,Internacional,A320,NB,10,-9,SANTIAGO,2022-01-13
2022-01-13,AV,9845,BOG,AXM,PAX,Domestico,A320,NB,11,7,ARMENIA,2022-01-13
2022-01-13,AV,261,BOG,GIG,PAX,Internacional,A320,NB,-3,-9,RIO DE JANEIRO,2022-01-13
2022-01-13,AV,85,BOG,GRU,PAX,Internacional,A320,NB,0,-29,SAO PAULO,2022-01-13
2022-01-13,AV,9466,BOG,BGA,PAX,Domestico,A320,NB,-2,-2,BUCARAMANGA,2022-01-13
2022-01-13,AV,9524,BOG,BAQ,PAX,Domestico,A320,NB,-2,0,BARRANQUILLA,2022-01-13
2022-01-13,AV,9754,BOG,CTG,PAX,Domestico,A320,NB,-8,-18,CARTAGENA,2022-01-13
2022-01-13,AV,9817,BOG,PEI,PAX,Domestico,A320,NB,11,-2,PEREIRA,2022-01-13
2022-01-13,AV,9221,BOG,CLO,PAX,Domestico,A320,NB,13,3,CALI,2022-01-13
2022-01-13,AV,246,BOG,IAD,PAX,Internacional,A319,NB,96,89,WASHINGTON,2022-01-13
2022-01-13,2K,8377,BOG,UIO,PAX,Internacional,A320,NB,-4,-8,QUITO,2022-01-13
2022-01-13,AV,123,BOG,GYE,PAX,Internacional,A320,NB,2,-9,GUAYAQUIL,2022-01-13
2022-01-13,AV,20,BOG,JFK,PAX,Internacional,A319,NB,1,-24,NEW YORK,2022-01-13
2022-01-13,AV,9756,BOG,CTG,PAX,Domestico,A320,NB,0,-7,CARTAGENA,2022-01-13
2022-01-13,AV,8,BOG,MIA,PAX,Internacional,A320,NB,1,-6,MIAMI,2022-01-13
2022-01-13,AV,9338,BOG,MDE,PAX,Domestico,A320,NB,27,20,MEDELLIN,2022-01-13
2022-01-13,AV,46,BOG,MAD,PAX,Internacional,A330,WB,-1,-43,MADRID,2022-01-13
2022-01-13,AV,9918,BOG,BAQ,EXTRA,Domestico,A320,NB,27,23,BARRANQUILLA,2022-01-13
2022-01-14,TA,366,BOG,SAL,PAX,Internacional,A320,NB,-5,-9,SAN SALVADOR,2022-01-14
2022-01-14,AV,8434,BOG,MDE,PAX,Domestico,A320,NB,-4,-14,MEDELLIN,2022-01-14
2022-01-14,AV,8409,BOG,CLO,PAX,Domestico,A320,NB,-3,-12,CALI,2022-01-14
2022-01-14,AV,8411,BOG,CLO,PAX,Domestico,A320,NB,-10,-17,CALI,2022-01-14
2022-01-14,AV,8586,BOG,EJA,PAX,Domestico,A320,NB,-4,6,BARRANCABERMEJA,2022-01-14
2022-01-14,EX,4859,BOG,NVA,PAX,Domestico,AT72,Turbo,-2,-7,NEIVA,2022-01-14
2022-01-14,AV,9358,BOG,MDE,PAX,Domestico,A320,NB,-3,-11,MEDELLIN,2022-01-14
2022-01-14,AV,9805,BOG,PEI,PAX,Domestico,A319,NB,-2,-12,PEREIRA,2022-01-14
2022-01-14,AV,9540,BOG,CTG,PAX,Domestico,A320,NB,-10,-20,CARTAGENA,2022-01-14
2022-01-14,AV,8572,BOG,BGA,PAX,Domestico,A320,NB,17,4,BUCARAMANGA,2022-01-14
